#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALDH6A1	MCCC1	9606.ENSP00000450436	9606.ENSP00000265594	0	0	0	0	0.218	0	0.154	0.369	0.547
ALDH6A1	MMUT	9606.ENSP00000450436	9606.ENSP00000274813	0	0	0	0	0.232	0	0	0.303	0.442
ALDH6A1	DLAT	9606.ENSP00000450436	9606.ENSP00000280346	0	0	0	0	0.115	0	0.800	0.249	0.855
ALDH6A1	ECI1	9606.ENSP00000450436	9606.ENSP00000301729	0	0	0	0	0.163	0.104	0	0.413	0.521
ALDH6A1	HADHB	9606.ENSP00000450436	9606.ENSP00000325136	0	0	0	0	0.195	0.100	0.900	0.354	0.947
ALDH6A1	MCCC2	9606.ENSP00000450436	9606.ENSP00000343657	0	0	0	0	0.218	0.097	0.154	0.376	0.577
ALDH6A1	ALDH9A1	9606.ENSP00000450436	9606.ENSP00000346827	0	0	0.117	0.758	0.110	0.114	0.900	0.241	0.937
ALDH6A1	ECHS1	9606.ENSP00000450436	9606.ENSP00000357535	0	0	0	0	0.178	0.127	0	0.645	0.723
ALDH6A1	HMGCL	9606.ENSP00000450436	9606.ENSP00000363614	0	0	0	0	0.174	0	0	0.477	0.550
ALDH6A1	HADHA	9606.ENSP00000450436	9606.ENSP00000370023	0	0	0	0	0.163	0.104	0	0.387	0.500
ALDH6A1	BDH1	9606.ENSP00000450436	9606.ENSP00000376184	0	0	0	0	0.498	0	0	0.118	0.538
ALDH6A1	SUCLG2	9606.ENSP00000450436	9606.ENSP00000419325	0	0	0	0	0.139	0	0	0.377	0.441
ALDH6A1	GSTK1	9606.ENSP00000450436	9606.ENSP00000431049	0	0	0	0	0.115	0.235	0	0.296	0.482
ALDH6A1	ECHDC1	9606.ENSP00000450436	9606.ENSP00000436585	0	0	0	0	0.146	0.127	0.900	0.321	0.942
ALDH9A1	PDHX	9606.ENSP00000346827	9606.ENSP00000227868	0.042	0	0	0	0.196	0.050	0.217	0.360	0.567
ALDH9A1	TPI1	9606.ENSP00000346827	9606.ENSP00000229270	0.057	0	0	0	0.080	0.095	0.286	0.323	0.551
ALDH9A1	FAHD2A	9606.ENSP00000346827	9606.ENSP00000233379	0.046	0	0	0	0.238	0	0.217	0.116	0.429
ALDH9A1	MECR	9606.ENSP00000346827	9606.ENSP00000263702	0	0	0	0	0.421	0.091	0.185	0.092	0.558
ALDH9A1	SDHA	9606.ENSP00000346827	9606.ENSP00000264932	0.042	0	0	0	0.277	0.074	0.287	0.406	0.679
ALDH9A1	GLUD1	9606.ENSP00000346827	9606.ENSP00000277865	0.050	0	0	0	0.218	0.091	0.815	0.154	0.875
ALDH9A1	DLAT	9606.ENSP00000346827	9606.ENSP00000280346	0.042	0	0	0	0.242	0.050	0.217	0.432	0.637
ALDH9A1	CBR1	9606.ENSP00000346827	9606.ENSP00000290349	0.042	0	0	0	0.147	0.069	0.173	0.200	0.405
ALDH9A1	BDH2	9606.ENSP00000346827	9606.ENSP00000296424	0.042	0	0	0	0.298	0.069	0.173	0.198	0.509
ALDH9A1	ECI1	9606.ENSP00000346827	9606.ENSP00000301729	0	0	0	0	0.091	0.045	0.184	0.313	0.448
ALDH9A1	PDHB	9606.ENSP00000346827	9606.ENSP00000307241	0.053	0	0	0	0.292	0.053	0	0.297	0.494
ALDH9A1	TALDO1	9606.ENSP00000346827	9606.ENSP00000321259	0.061	0	0	0	0.173	0.092	0	0.272	0.418
ALDH9A1	HADHB	9606.ENSP00000346827	9606.ENSP00000325136	0	0	0	0	0.234	0.087	0.214	0.541	0.714
ALDH9A1	CNDP2	9606.ENSP00000346827	9606.ENSP00000325548	0.045	0	0	0	0.085	0	0.900	0.263	0.927
ALDH9A1	DLST	9606.ENSP00000346827	9606.ENSP00000335304	0.042	0	0	0	0.161	0.045	0.217	0.167	0.409
ALDH9A1	CS	9606.ENSP00000346827	9606.ENSP00000342056	0.057	0	0	0	0.327	0.063	0	0.418	0.608
ALDH9A1	PPOX	9606.ENSP00000346827	9606.ENSP00000356978	0	0	0	0	0.260	0	0.118	0.163	0.406
ALDH9A1	CPT2	9606.ENSP00000346827	9606.ENSP00000360541	0	0	0	0	0.201	0	0	0.303	0.419
ALDH9A1	OGDH	9606.ENSP00000346827	9606.ENSP00000388183	0	0	0	0	0.163	0	0.218	0.208	0.437
ALDH9A1	DHRS1	9606.ENSP00000346827	9606.ENSP00000380027	0.042	0	0	0	0.147	0.069	0.173	0.264	0.452
ALDH9A1	SUCLA2	9606.ENSP00000346827	9606.ENSP00000494360	0.057	0	0	0	0.191	0.066	0.218	0.186	0.463
ALDH9A1	HSD17B4	9606.ENSP00000346827	9606.ENSP00000411960	0	0	0	0	0.286	0	0.201	0.153	0.475
ALDH9A1	OAT	9606.ENSP00000346827	9606.ENSP00000357838	0.061	0	0	0	0.152	0	0.287	0.187	0.477
ALDH9A1	PDHA1	9606.ENSP00000346827	9606.ENSP00000369134	0	0	0	0	0.154	0.173	0	0.343	0.500
ALDH9A1	H6PD	9606.ENSP00000346827	9606.ENSP00000473348	0.098	0	0	0	0.187	0.077	0	0.350	0.501
ALDH9A1	SUCLG2	9606.ENSP00000346827	9606.ENSP00000419325	0.057	0	0	0	0.300	0.053	0.218	0.150	0.509
ALDH9A1	SCP2	9606.ENSP00000346827	9606.ENSP00000360569	0	0	0	0	0.382	0	0.201	0.125	0.530
ALDH9A1	HMGCL	9606.ENSP00000346827	9606.ENSP00000363614	0.057	0	0	0	0.138	0	0.248	0.341	0.544
ALDH9A1	SUCLG1	9606.ENSP00000346827	9606.ENSP00000377446	0.061	0	0	0	0.296	0	0.286	0.188	0.566
ALDH9A1	HADHA	9606.ENSP00000346827	9606.ENSP00000370023	0	0	0	0	0.360	0.045	0.184	0.382	0.651
ALDH9A1	ECHS1	9606.ENSP00000346827	9606.ENSP00000357535	0	0	0	0	0.241	0.185	0.184	0.395	0.654
ALDH9A1	ECHDC1	9606.ENSP00000346827	9606.ENSP00000436585	0	0	0	0	0.083	0.045	0.829	0.102	0.848
ALDOA	PYGM	9606.ENSP00000496166	9606.ENSP00000164139	0.042	0	0	0	0.192	0.053	0	0.679	0.733
ALDOA	UQCRC1	9606.ENSP00000496166	9606.ENSP00000203407	0	0	0	0	0.401	0	0	0.374	0.609
ALDOA	ATP5F1D	9606.ENSP00000496166	9606.ENSP00000215375	0	0	0	0	0.273	0	0	0.359	0.515
ALDOA	PCK2	9606.ENSP00000496166	9606.ENSP00000216780	0	0	0	0	0.122	0	0	0.412	0.461
ALDOA	PYGB	9606.ENSP00000496166	9606.ENSP00000216962	0.042	0	0	0	0.212	0.053	0	0.413	0.525
ALDOA	TPI1	9606.ENSP00000496166	9606.ENSP00000229270	0.045	0	0	0	0.515	0.292	0.956	0.867	0.997
ALDOA	ATP6V1E1	9606.ENSP00000496166	9606.ENSP00000253413	0	0	0	0	0.135	0.230	0	0.190	0.413
ALDOA	COX5B	9606.ENSP00000496166	9606.ENSP00000258424	0	0	0	0	0.298	0	0	0.239	0.443
ALDOA	ATP5F1B	9606.ENSP00000496166	9606.ENSP00000262030	0	0	0	0	0.261	0	0	0.424	0.557
ALDOA	PRDX1	9606.ENSP00000496166	9606.ENSP00000262746	0	0	0	0	0.119	0.068	0	0.383	0.449
ALDOA	SDHA	9606.ENSP00000496166	9606.ENSP00000264932	0	0	0	0	0.117	0	0	0.469	0.511
ALDOA	PFKL	9606.ENSP00000496166	9606.ENSP00000269848	0.055	0	0	0	0.173	0	0.932	0.866	0.992
ALDOA	DLAT	9606.ENSP00000496166	9606.ENSP00000280346	0	0	0	0	0.042	0	0	0.479	0.479
ALDOA	RPIA	9606.ENSP00000496166	9606.ENSP00000283646	0	0	0	0	0.042	0	0	0.507	0.507
ALDOA	HK2	9606.ENSP00000496166	9606.ENSP00000290573	0	0	0	0	0.096	0	0.800	0.600	0.921
ALDOA	ATP5PD	9606.ENSP00000496166	9606.ENSP00000301587	0	0	0	0	0.149	0	0	0.331	0.407
ALDOA	PDHB	9606.ENSP00000496166	9606.ENSP00000307241	0.044	0	0	0	0.135	0	0.842	0.530	0.930
ALDOA	PKM	9606.ENSP00000496166	9606.ENSP00000320171	0.069	0	0	0	0.376	0.187	0.820	0.836	0.983
ALDOA	TALDO1	9606.ENSP00000496166	9606.ENSP00000321259	0	0	0	0	0.232	0.186	0.911	0.566	0.972
ALDOA	CS	9606.ENSP00000496166	9606.ENSP00000342056	0	0	0	0	0.187	0.170	0	0.515	0.644
ALDOA	ECHS1	9606.ENSP00000496166	9606.ENSP00000357535	0	0	0	0	0.110	0.204	0	0.332	0.486
ALDOA	PGM1	9606.ENSP00000496166	9606.ENSP00000360124	0	0	0	0	0.196	0	0	0.636	0.695
ALDOA	SLC25A5	9606.ENSP00000496166	9606.ENSP00000360671	0	0	0	0	0.280	0	0	0.226	0.419
ALDOA	PGK1	9606.ENSP00000496166	9606.ENSP00000362413	0.079	0	0	0	0.382	0.381	0.312	0.870	0.962
ALDOA	PDHA1	9606.ENSP00000496166	9606.ENSP00000369134	0	0	0	0	0.117	0	0	0.488	0.529
ALDOA	PFKP	9606.ENSP00000496166	9606.ENSP00000370517	0.055	0	0	0	0.152	0	0.932	0.812	0.988
ALDOA	G6PD	9606.ENSP00000496166	9606.ENSP00000377192	0	0	0	0	0.120	0	0.800	0.449	0.894
ALDOA	SUCLG1	9606.ENSP00000496166	9606.ENSP00000377446	0	0	0	0	0.083	0	0	0.387	0.415
ALDOA	TKFC	9606.ENSP00000496166	9606.ENSP00000378360	0	0	0	0	0.073	0	0.900	0.207	0.920
ALDOA	BCKDK	9606.ENSP00000496166	9606.ENSP00000378405	0	0	0	0	0.195	0	0	0.535	0.610
ALDOA	ALDOC	9606.ENSP00000496166	9606.ENSP00000378731	0	0	0.050	0.981	0.086	0.889	0.900	0.404	0.993
ALDOA	ATP5F1A	9606.ENSP00000496166	9606.ENSP00000381736	0	0	0	0	0.244	0	0	0.485	0.595
ALDOA	OGDH	9606.ENSP00000496166	9606.ENSP00000388183	0	0	0	0	0.106	0	0	0.443	0.481
ALDOA	TKT	9606.ENSP00000496166	9606.ENSP00000391481	0.079	0	0	0	0.109	0.174	0.932	0.506	0.973
ALDOA	GBE1	9606.ENSP00000496166	9606.ENSP00000410833	0	0	0	0	0.088	0	0	0.412	0.441
ALDOA	ENO2	9606.ENSP00000496166	9606.ENSP00000437402	0	0	0	0	0.233	0.072	0.820	0.602	0.942
ALDOA	LDHA	9606.ENSP00000496166	9606.ENSP00000445175	0	0	0	0	0.281	0.205	0.800	0.797	0.973
ALDOA	SOD2	9606.ENSP00000496166	9606.ENSP00000446252	0	0	0	0	0.082	0.207	0	0.261	0.416
ALDOA	COX4I1	9606.ENSP00000496166	9606.ENSP00000457513	0	0	0	0	0.215	0.186	0	0.209	0.451
ALDOA	H6PD	9606.ENSP00000496166	9606.ENSP00000473348	0	0	0	0	0.069	0	0.800	0.534	0.905
ALDOA	SUCLA2	9606.ENSP00000496166	9606.ENSP00000494360	0	0	0	0	0.091	0	0	0.381	0.414
ALDOA	HK1	9606.ENSP00000496166	9606.ENSP00000494664	0	0	0	0	0.120	0	0.800	0.685	0.939
ALDOA	ENO1	9606.ENSP00000496166	9606.ENSP00000495530	0	0	0	0	0.452	0.215	0.820	0.869	0.988
ALDOA	PC	9606.ENSP00000496166	9606.ENSP00000498994	0	0	0	0	0.062	0	0	0.418	0.431
ALDOC	PYGM	9606.ENSP00000378731	9606.ENSP00000164139	0.042	0	0	0	0.193	0.053	0	0.395	0.498
ALDOC	PCK2	9606.ENSP00000378731	9606.ENSP00000216780	0	0	0	0	0.115	0	0	0.386	0.433
ALDOC	PYGB	9606.ENSP00000378731	9606.ENSP00000216962	0.042	0	0	0	0.202	0.053	0	0.325	0.446
ALDOC	TPI1	9606.ENSP00000378731	9606.ENSP00000229270	0.045	0	0	0	0.256	0	0.956	0.692	0.989
ALDOC	ATP6V1E1	9606.ENSP00000378731	9606.ENSP00000253413	0	0	0	0	0.121	0.230	0	0.236	0.438
ALDOC	ATP5F1B	9606.ENSP00000378731	9606.ENSP00000262030	0	0	0	0	0.153	0	0	0.350	0.426
ALDOC	PFKL	9606.ENSP00000378731	9606.ENSP00000269848	0.055	0	0	0	0.127	0	0.932	0.676	0.979
ALDOC	DLAT	9606.ENSP00000378731	9606.ENSP00000280346	0	0	0	0	0.049	0	0	0.412	0.417
ALDOC	RPIA	9606.ENSP00000378731	9606.ENSP00000283646	0	0	0	0	0	0	0	0.435	0.435
ALDOC	HK2	9606.ENSP00000378731	9606.ENSP00000290573	0	0	0	0	0.078	0	0.800	0.407	0.881
ALDOC	PDHB	9606.ENSP00000378731	9606.ENSP00000307241	0.044	0	0	0	0.091	0	0.842	0.495	0.921
ALDOC	PKM	9606.ENSP00000378731	9606.ENSP00000320171	0.069	0	0	0	0.141	0.140	0.820	0.613	0.943
ALDOC	TALDO1	9606.ENSP00000378731	9606.ENSP00000321259	0	0	0	0	0.148	0	0.911	0.517	0.960
ALDOC	CS	9606.ENSP00000378731	9606.ENSP00000342056	0	0	0	0	0.114	0.045	0	0.363	0.415
ALDOC	PGM1	9606.ENSP00000378731	9606.ENSP00000360124	0	0	0	0	0.179	0	0	0.467	0.544
ALDOC	PGK1	9606.ENSP00000378731	9606.ENSP00000362413	0.079	0	0	0	0.167	0.212	0.312	0.665	0.835
ALDOC	PDHA1	9606.ENSP00000378731	9606.ENSP00000369134	0	0	0	0	0.117	0	0	0.399	0.447
ALDOC	PFKP	9606.ENSP00000378731	9606.ENSP00000370517	0.055	0	0	0	0.142	0	0.932	0.666	0.979
ALDOC	G6PD	9606.ENSP00000378731	9606.ENSP00000377192	0	0	0	0	0.069	0	0.800	0.330	0.864
ALDOC	TKFC	9606.ENSP00000378731	9606.ENSP00000378360	0	0	0	0	0.073	0	0.900	0.158	0.915
ALDOC	ATP5F1A	9606.ENSP00000378731	9606.ENSP00000381736	0	0	0	0	0.216	0	0	0.348	0.467
ALDOC	H6PD	9606.ENSP00000378731	9606.ENSP00000473348	0	0	0	0	0.075	0	0.800	0.511	0.901
ALDOC	HK1	9606.ENSP00000378731	9606.ENSP00000494664	0	0	0	0	0.075	0	0.800	0.540	0.907
ALDOC	LDHA	9606.ENSP00000378731	9606.ENSP00000445175	0	0	0	0	0.126	0.059	0.800	0.627	0.930
ALDOC	ENO1	9606.ENSP00000378731	9606.ENSP00000495530	0	0	0	0	0.274	0.072	0.820	0.645	0.951
ALDOC	ENO2	9606.ENSP00000378731	9606.ENSP00000437402	0	0	0	0	0.378	0.072	0.820	0.635	0.957
ALDOC	TKT	9606.ENSP00000378731	9606.ENSP00000391481	0.079	0	0	0	0.089	0.091	0.932	0.382	0.962
ALG1	GALE	9606.ENSP00000262374	9606.ENSP00000483375	0.091	0	0	0	0.082	0	0.402	0.204	0.549
ALG1	MPI	9606.ENSP00000262374	9606.ENSP00000318318	0.044	0	0	0	0.085	0.052	0	0.540	0.567
ALG1	GBE1	9606.ENSP00000262374	9606.ENSP00000410833	0	0	0	0	0.339	0	0.402	0.229	0.669
ALG1	PGM1	9606.ENSP00000262374	9606.ENSP00000360124	0	0	0	0	0.196	0.085	0.287	0.458	0.677
ALG1	GMPPB	9606.ENSP00000262374	9606.ENSP00000309092	0.057	0	0	0	0.333	0.113	0.248	0.435	0.720
ANO10	COQ8A	9606.ENSP00000292246	9606.ENSP00000355741	0	0	0	0	0	0	0	0.608	0.608
APOBEC3C	UQCRC1	9606.ENSP00000355340	9606.ENSP00000203407	0	0	0	0	0.245	0.308	0.184	0.127	0.578
APOBEC3C	ATP5F1D	9606.ENSP00000355340	9606.ENSP00000215375	0	0	0	0	0.413	0.097	0	0.137	0.503
APOBEC3C	COX5B	9606.ENSP00000355340	9606.ENSP00000258424	0	0	0	0	0.400	0.413	0.217	0.158	0.737
APOBEC3C	NDUFC2	9606.ENSP00000355340	9606.ENSP00000281031	0	0	0	0	0.295	0.241	0	0.073	0.461
APOBEC3C	TK2	9606.ENSP00000355340	9606.ENSP00000299697	0	0	0	0	0.146	0.210	0.122	0.129	0.415
APOBEC3C	ATP5PD	9606.ENSP00000355340	9606.ENSP00000301587	0	0	0	0	0.483	0.085	0	0.095	0.535
APOBEC3C	COX5A	9606.ENSP00000355340	9606.ENSP00000317780	0	0	0	0	0.486	0.486	0.261	0.224	0.828
APOBEC3C	ATP5F1C	9606.ENSP00000355340	9606.ENSP00000349142	0	0	0	0	0.402	0.070	0	0.156	0.490
APOBEC3C	NDUFC2-KCTD14	9606.ENSP00000355340	9606.ENSP00000478766	0	0	0	0	0.295	0.241	0	0.073	0.460
APOBEC3C	ATP5F1A	9606.ENSP00000355340	9606.ENSP00000381736	0	0	0	0	0.367	0.102	0	0.160	0.481
APOOL	ATP5PO	9606.ENSP00000362268	9606.ENSP00000290299	0	0	0	0	0.204	0.143	0	0.264	0.454
APOOL	COX5A	9606.ENSP00000362268	9606.ENSP00000317780	0	0	0	0	0.379	0	0	0.074	0.400
APOOL	MICOS10	9606.ENSP00000362268	9606.ENSP00000325562	0	0	0	0	0.107	0	0.800	0.964	0.993
APOOL	SAMM50	9606.ENSP00000362268	9606.ENSP00000345445	0	0	0	0	0.101	0.479	0.720	0.725	0.959
APOOL	OPA1	9606.ENSP00000362268	9606.ENSP00000354681	0	0	0	0	0.090	0.139	0	0.493	0.568
APOOL	MTX1	9606.ENSP00000362268	9606.ENSP00000357360	0	0	0	0	0.049	0.227	0.720	0.596	0.905
APOOL	CARD19	9606.ENSP00000362268	9606.ENSP00000364613	0	0	0	0	0.047	0.435	0	0.204	0.533
ARMT1	ATP6V1H	9606.ENSP00000356263	9606.ENSP00000352522	0	0	0	0	0.050	0.430	0	0.125	0.485
ATOX1	TIMM10	9606.ENSP00000430598	9606.ENSP00000257245	0	0	0	0	0.281	0	0	0.314	0.486
ATOX1	PRDX5	9606.ENSP00000430598	9606.ENSP00000265462	0	0	0	0	0.115	0	0	0.390	0.437
ATOX1	PRDX3	9606.ENSP00000430598	9606.ENSP00000298510	0	0	0	0	0.055	0	0	0.761	0.764
ATOX1	GLRX	9606.ENSP00000430598	9606.ENSP00000369314	0	0	0	0	0.084	0	0	0.692	0.706
ATOX1	NUDT1	9606.ENSP00000430598	9606.ENSP00000380241	0	0	0	0	0.087	0	0	0.448	0.474
ATOX1	BCS1L	9606.ENSP00000430598	9606.ENSP00000413908	0	0	0	0	0.056	0.319	0	0.154	0.408
ATOX1	NDUFA5	9606.ENSP00000430598	9606.ENSP00000417142	0	0	0	0	0.114	0.812	0	0.352	0.882
ATP5F1A	PYGM	9606.ENSP00000381736	9606.ENSP00000164139	0.070	0	0	0	0.239	0	0	0.260	0.431
ATP5F1A	UQCRC1	9606.ENSP00000381736	9606.ENSP00000203407	0	0	0	0	0.853	0.235	0	0.759	0.970
ATP5F1A	ATP5F1D	9606.ENSP00000381736	9606.ENSP00000215375	0.231	0	0	0	0.972	0.992	0.980	0.982	0.999
ATP5F1A	ATP6V1D	9606.ENSP00000381736	9606.ENSP00000216442	0	0	0	0	0.127	0.114	0.900	0.246	0.934
ATP5F1A	PYGB	9606.ENSP00000381736	9606.ENSP00000216962	0.070	0	0	0	0.245	0	0	0.239	0.420
ATP5F1A	IDH3G	9606.ENSP00000381736	9606.ENSP00000217901	0.042	0	0	0	0.346	0.097	0.400	0.323	0.728
ATP5F1A	PPIF	9606.ENSP00000381736	9606.ENSP00000225174	0	0	0	0	0.107	0	0	0.369	0.413
ATP5F1A	PDHX	9606.ENSP00000381736	9606.ENSP00000227868	0.043	0	0	0	0.628	0.102	0	0.343	0.762
ATP5F1A	TPI1	9606.ENSP00000381736	9606.ENSP00000229270	0.052	0	0	0	0.328	0	0	0.539	0.681
ATP5F1A	ATP6V1E1	9606.ENSP00000381736	9606.ENSP00000253413	0	0	0	0	0.156	0.102	0.744	0.415	0.871
ATP5F1A	TIMM10	9606.ENSP00000381736	9606.ENSP00000257245	0	0	0	0	0.050	0	0.500	0.122	0.546
ATP5F1A	COX5B	9606.ENSP00000381736	9606.ENSP00000258424	0	0	0	0	0.733	0.205	0	0.665	0.922
ATP5F1A	FDX1	9606.ENSP00000381736	9606.ENSP00000260270	0.061	0	0	0	0.064	0.290	0	0.308	0.510
ATP5F1A	ATP5F1B	9606.ENSP00000381736	9606.ENSP00000262030	0.086	0	0.240	0.593	0.991	0.992	0.967	0.930	0.999
ATP5F1A	PRDX1	9606.ENSP00000381736	9606.ENSP00000262746	0	0	0	0	0.172	0.072	0	0.400	0.499
ATP5F1A	GATB	9606.ENSP00000381736	9606.ENSP00000263985	0	0	0	0	0.596	0	0	0.251	0.684
ATP5F1A	ATP6V0A1	9606.ENSP00000381736	9606.ENSP00000264649	0	0	0	0	0.059	0	0.585	0.218	0.668
ATP5F1A	SDHA	9606.ENSP00000381736	9606.ENSP00000264932	0.042	0	0	0	0.847	0	0	0.825	0.972
ATP5F1A	PRDX5	9606.ENSP00000381736	9606.ENSP00000265462	0	0	0	0	0.266	0	0	0.302	0.466
ATP5F1A	TCIRG1	9606.ENSP00000381736	9606.ENSP00000265686	0	0	0	0	0.054	0	0.585	0.163	0.643
ATP5F1A	PFKL	9606.ENSP00000381736	9606.ENSP00000269848	0.103	0	0	0	0.137	0	0	0.355	0.457
ATP5F1A	ATP6V1A	9606.ENSP00000381736	9606.ENSP00000273398	0	0	0	0.565	0.118	0.264	0.900	0.330	0.950
ATP5F1A	ATP6V1B2	9606.ENSP00000381736	9606.ENSP00000276390	0	0	0	0.602	0.235	0.307	0.900	0.357	0.961
ATP5F1A	GLUD1	9606.ENSP00000381736	9606.ENSP00000277865	0.057	0	0	0	0.176	0	0	0.370	0.468
ATP5F1A	DLAT	9606.ENSP00000381736	9606.ENSP00000280346	0.043	0	0	0	0.636	0.102	0	0.436	0.800
ATP5F1A	NDUFC2	9606.ENSP00000381736	9606.ENSP00000281031	0	0	0	0	0.241	0	0	0.313	0.457
ATP5F1A	ATP5PO	9606.ENSP00000381736	9606.ENSP00000290299	0.120	0	0	0	0.958	0.954	0.978	0.954	0.999
ATP5F1A	ATP6V0D1	9606.ENSP00000381736	9606.ENSP00000290949	0	0	0	0	0.109	0.204	0	0.447	0.574
ATP5F1A	PRDX3	9606.ENSP00000381736	9606.ENSP00000298510	0	0	0	0	0.284	0.188	0	0.414	0.630
ATP5F1A	ATP5MG	9606.ENSP00000381736	9606.ENSP00000300688	0	0	0	0	0.381	0.935	0.944	0.637	0.999
ATP5F1A	ATP5PD	9606.ENSP00000381736	9606.ENSP00000301587	0	0	0	0	0.911	0.985	0.967	0.831	0.999
ATP5F1A	PDHB	9606.ENSP00000381736	9606.ENSP00000307241	0	0	0	0	0.536	0.205	0	0.526	0.810
ATP5F1A	COX5A	9606.ENSP00000381736	9606.ENSP00000317780	0	0	0	0	0.931	0.176	0	0.665	0.979
ATP5F1A	PKM	9606.ENSP00000381736	9606.ENSP00000320171	0.057	0	0	0	0.260	0	0	0.448	0.581
ATP5F1A	TALDO1	9606.ENSP00000381736	9606.ENSP00000321259	0.204	0	0	0	0.135	0	0	0.392	0.545
ATP5F1A	HADHB	9606.ENSP00000381736	9606.ENSP00000325136	0.055	0	0	0	0.461	0.161	0	0.342	0.682
ATP5F1A	ATP6V0C	9606.ENSP00000381736	9606.ENSP00000329757	0.106	0	0	0	0.682	0.878	0.510	0.398	0.988
ATP5F1A	DLST	9606.ENSP00000381736	9606.ENSP00000335304	0.043	0	0	0	0.844	0.095	0	0.310	0.894
ATP5F1A	NDUFA4	9606.ENSP00000381736	9606.ENSP00000339720	0	0	0	0	0.378	0.234	0	0.469	0.725
ATP5F1A	PARK7	9606.ENSP00000381736	9606.ENSP00000340278	0	0	0	0	0.266	0.095	0	0.248	0.457
ATP5F1A	CS	9606.ENSP00000381736	9606.ENSP00000342056	0	0	0	0	0.754	0.126	0.400	0.595	0.940
ATP5F1A	MCCC2	9606.ENSP00000381736	9606.ENSP00000343657	0	0	0	0	0.125	0	0	0.414	0.466
ATP5F1A	PPA2	9606.ENSP00000381736	9606.ENSP00000343885	0.042	0	0	0	0.303	0	0.650	0.462	0.857
ATP5F1A	SAMM50	9606.ENSP00000381736	9606.ENSP00000345445	0	0	0	0	0.372	0.095	0	0.403	0.631
ATP5F1A	ETFB	9606.ENSP00000381736	9606.ENSP00000346173	0.078	0	0	0	0.147	0.195	0	0.489	0.634
ATP5F1A	ATP5F1C	9606.ENSP00000381736	9606.ENSP00000349142	0.231	0	0.519	0	0.985	0.990	0.980	0.993	0.999
ATP5F1A	ATP6V1H	9606.ENSP00000381736	9606.ENSP00000352522	0	0	0	0	0.117	0	0.540	0.279	0.681
ATP5F1A	MT-ND4	9606.ENSP00000381736	9606.ENSP00000354961	0.161	0	0	0	0.255	0	0	0.491	0.654
ATP5F1A	COX7A2	9606.ENSP00000381736	9606.ENSP00000359098	0	0	0	0	0.424	0	0	0.468	0.680
ATP5F1A	SLC25A5	9606.ENSP00000381736	9606.ENSP00000360671	0	0	0	0	0.531	0.443	0	0.448	0.843
ATP5F1A	CMPK1	9606.ENSP00000381736	9606.ENSP00000360939	0	0	0	0	0.380	0	0.402	0.247	0.696
ATP5F1A	PPA1	9606.ENSP00000381736	9606.ENSP00000362329	0.042	0	0	0	0.267	0	0.650	0.425	0.839
ATP5F1A	PGK1	9606.ENSP00000381736	9606.ENSP00000362413	0.080	0	0	0	0.238	0.223	0	0.512	0.698
ATP5F1A	ATP6V1G1	9606.ENSP00000381736	9606.ENSP00000363162	0	0	0	0	0.088	0	0.540	0.253	0.659
ATP5F1A	PDHA1	9606.ENSP00000381736	9606.ENSP00000369134	0.053	0	0	0	0.411	0.195	0	0.650	0.822
ATP5F1A	HADHA	9606.ENSP00000381736	9606.ENSP00000370023	0	0	0	0	0.295	0.162	0	0.353	0.584
ATP5F1A	PFKP	9606.ENSP00000381736	9606.ENSP00000370517	0.103	0	0	0	0.149	0	0	0.312	0.429
ATP5F1A	SLC25A6	9606.ENSP00000381736	9606.ENSP00000370808	0	0	0	0	0.439	0.051	0.500	0.388	0.815
ATP5F1A	DNAJC19	9606.ENSP00000381736	9606.ENSP00000372005	0	0	0	0	0.056	0	0.500	0.106	0.541
ATP5F1A	SUCLG1	9606.ENSP00000381736	9606.ENSP00000377446	0.057	0	0	0	0.704	0.090	0	0.491	0.853
ATP5F1A	TSPO	9606.ENSP00000381736	9606.ENSP00000379563	0	0	0	0	0.049	0.484	0	0.085	0.511
ATP5F1A	H6PD	9606.ENSP00000381736	9606.ENSP00000473348	0.105	0	0	0	0.216	0	0	0.291	0.459
ATP5F1A	TKT	9606.ENSP00000381736	9606.ENSP00000391481	0	0	0	0	0.321	0	0	0.375	0.557
ATP5F1A	SQOR	9606.ENSP00000381736	9606.ENSP00000456019	0	0	0	0	0.059	0.429	0	0.285	0.582
ATP5F1A	SOD2	9606.ENSP00000381736	9606.ENSP00000446252	0	0	0	0	0.189	0	0	0.530	0.603
ATP5F1A	LDHA	9606.ENSP00000381736	9606.ENSP00000445175	0.053	0	0	0	0.416	0.045	0	0.456	0.674
ATP5F1A	SUCLG2	9606.ENSP00000381736	9606.ENSP00000419325	0.052	0	0	0	0.426	0.108	0	0.411	0.676
ATP5F1A	BCS1L	9606.ENSP00000381736	9606.ENSP00000413908	0	0	0	0	0.120	0.164	0.400	0.435	0.717
ATP5F1A	NDUFA5	9606.ENSP00000381736	9606.ENSP00000417142	0	0	0	0	0.342	0.091	0	0.575	0.724
ATP5F1A	ENO2	9606.ENSP00000381736	9606.ENSP00000437402	0.102	0	0	0	0.596	0	0	0.317	0.731
